vertex1, vertex2, weight
3329, 4395, 38
545, 4441, 38
5516, 6313, 38
2664, 3440, 38
3035, 5613, 38
3135, 5970, 38
568, 1347, 38
4398, 5616, 38
3757, 6313, 38
133, 4454, 37
4454, 5874, 37
1127, 5046, 37
5467, 6148, 37
1634, 6140, 37
508, 5732, 37
4786, 6196, 37
340, 1959, 37
5046, 6275, 37
403, 2430, 37
3994, 5110, 37
3532, 5768, 37
1188, 4563, 37
1347, 4898, 37
1127, 3805, 37
1594, 2959, 37
403, 5046, 37
2548, 6316, 37
172, 403, 37
3495, 4454, 37
1498, 4398, 37
2557, 2971, 37
1165, 2397, 37
5716, 6291, 37
2650, 4454, 37
2423, 5099, 37
854, 4395, 37
4398, 5250, 37
4087, 6160, 37
2664, 4978, 37
2273, 5013, 37
1805, 5656, 37
172, 5525, 37
4395, 5525, 37
2603, 3805, 37
403, 5280, 37
1959, 2397, 37
424, 3015, 37
3868, 4427, 37
2811, 4704, 37
133, 5002, 37
859, 2031, 37
1347, 1602, 37
2354, 4650, 37
3995, 5121, 37
994, 5306, 37
1265, 3544, 37
133, 340, 37
545, 2016, 37
2544, 5250, 37
323, 2423, 37
970, 1188, 37
133, 172, 37
1127, 3601, 37
419, 649, 37
3950, 4289, 37
1582, 2548, 37
3594, 4454, 37
522, 4454, 37
859, 2666, 37
1011, 2399, 36
274, 5616, 36
403, 491, 36
672, 5616, 36
3994, 5716, 36
2664, 5574, 36
1188, 3406, 36
4366, 4454, 36
1498, 4860, 36
3440, 5736, 36
3035, 6066, 36
419, 5762, 36
278, 5768, 36
2399, 3208, 36
2614, 5707, 36
859, 5830, 36
4898, 5467, 36
2726, 3360, 36
568, 3918, 36
2399, 5388, 36
2664, 3066, 36
340, 4239, 36
2449, 4045, 36
2799, 5099, 36
2016, 2399, 36
2096, 4650, 36
3495, 3950, 36
1077, 3956, 36
1657, 2664, 36
1347, 6148, 36
3495, 5778, 36
2650, 4441, 36
2471, 5736, 36
5574, 6066, 36
4726, 5525, 36
859, 3008, 36
1273, 2959, 36
4239, 4366, 36
2557, 6291, 36
1127, 3250, 36
859, 5656, 36
921, 1657, 36
3956, 5516, 36
1594, 4155, 36
1011, 4935, 36
3066, 6066, 36
2273, 3989, 36
1739, 2422, 36
759, 2558, 36
2449, 5716, 36
3231, 5504, 36
2218, 5732, 36
874, 2664, 36
403, 1887, 35
5034, 5540, 35
2548, 4726, 35
133, 5306, 35
419, 854, 35
3231, 6306, 35
859, 3950, 35
1289, 5164, 35
2664, 3208, 35
472, 5736, 35
3889, 5716, 35
874, 6066, 35
154, 1602, 35
3363, 4898, 35
3187, 4650, 35
2203, 4155, 35
3865, 5306, 35
4991, 5306, 35
649, 831, 35
3832, 5306, 35
1062, 3765, 35
2052, 4261, 35
403, 3329, 35
133, 1959, 35
3757, 6148, 35
4454, 5046, 35
274, 2273, 35
5540, 6306, 35
1196, 4650, 35
2449, 6432, 35
1959, 2603, 35
1582, 4898, 35
2423, 4045, 35
1582, 6148, 35
859, 3363, 35
3950, 5306, 35
1188, 6306, 35
970, 4563, 35
3136, 6166, 35
2218, 3135, 35
1602, 2399, 35
3601, 6283, 35
1127, 2650, 35
1127, 3691, 35
1289, 1887, 35
5516, 5830, 35
133, 3363, 35
1805, 4898, 35
2016, 4898, 35
1197, 4650, 35
133, 6066, 35
2354, 6066, 35
491, 2971, 35
2069, 2603, 35
1289, 1959, 35
2650, 2894, 35
1892, 5899, 35
2016, 6306, 35
2557, 3889, 35
3122, 4759, 34
5705, 6140, 34
269, 5516, 34
5046, 5776, 34
3805, 6291, 34
3495, 5164, 34
5716, 5776, 34
1265, 5736, 34
337, 3031, 34
1273, 4704, 34
4228, 4898, 34
3302, 5046, 34
1188, 5467, 34
859, 1739, 34
4366, 6066, 34
5321, 5516, 34
340, 2603, 34
3406, 4563, 34
500, 854, 34
3994, 5899, 34
403, 4661, 34
328, 4441, 34
859, 874, 34
1959, 4726, 34
2692, 5306, 34
1062, 1908, 34
759, 5830, 34
5121, 5306, 34
1582, 5046, 34
1289, 2499, 34
3601, 6300, 34
970, 3406, 34
4991, 5732, 34
2557, 4839, 34
1887, 3495, 34
1887, 4661, 34
859, 2297, 34
3495, 4661, 34
2438, 3986, 34
3388, 5707, 34
4240, 5504, 34
1892, 4481, 34
6148, 6306, 34
2650, 3995, 34
533, 4758, 34
3245, 6072, 34
403, 5164, 34
812, 2666, 34
2557, 2959, 34
229, 5306, 34
2499, 3495, 34
1063, 4935, 34
2746, 5306, 34
670, 2544, 34
4417, 5716, 34
1063, 3765, 34
2603, 5778, 34
1188, 4366, 34
2971, 5716, 34
1127, 5540, 34
831, 1289, 34
859, 3889, 34
867, 3329, 34
1289, 4661, 34
1077, 6297, 34
5110, 5294, 33
1959, 3055, 33
1265, 4978, 33
16, 5736, 33
3712, 5046, 33
670, 3989, 33
2016, 5736, 33
2603, 3986, 33
133, 3329, 33
875, 5776, 33
759, 5516, 33
4704, 4705, 33
1498, 5013, 33
3347, 3495, 33
4726, 5046, 33
859, 1062, 33
2016, 5306, 33
403, 1959, 33
670, 4398, 33
3066, 5899, 33
2664, 6306, 33
3363, 6148, 33
2544, 4171, 33
2031, 5736, 33
1188, 1289, 33
2423, 2506, 33
1959, 4395, 33
2894, 5716, 33
4839, 5716, 33
3805, 5776, 33
3757, 3986, 33
1582, 2399, 33
403, 1265, 33
274, 670, 33
2650, 6291, 33
133, 2499, 33
2423, 6084, 33
2664, 5942, 33
2352, 5992, 33
1629, 2352, 33
1657, 6319, 33
2603, 5736, 33
5942, 6066, 33
859, 5375, 33
2399, 4441, 33
4705, 5306, 33
5942, 6148, 33
4411, 5306, 33
1011, 3765, 33
2399, 6306, 33
1887, 3347, 33
3008, 6066, 33
3334, 5159, 33
2548, 2603, 33
154, 5942, 33
1289, 3347, 33
5574, 5736, 33
4860, 6241, 33
1602, 5046, 33
5306, 5353, 33
2449, 3757, 33
4171, 4210, 33
1805, 2399, 33
3624, 5121, 33
1887, 2603, 33
2016, 2548, 33
5736, 6341, 33
1289, 5778, 33
2016, 6066, 33
1602, 2069, 33
4726, 6300, 33
3691, 5002, 33
859, 5574, 33
875, 2557, 33
1063, 4318, 33
5467, 6313, 33
3347, 5164, 33
4650, 5046, 33
545, 2650, 33
3694, 4174, 33
3307, 4197, 33
854, 3950, 33
831, 3495, 33
1959, 3868, 33
2397, 4454, 32
533, 5046, 32
3691, 5146, 32
1202, 6196, 32
859, 3245, 32
2003, 5644, 32
3805, 4839, 32
2557, 3994, 32
867, 1299, 32
3329, 3495, 32
5121, 5736, 32
4395, 5002, 32
133, 3986, 32
4240, 4726, 32
2548, 4860, 32
2799, 3245, 32
1818, 1992, 32
3836, 4454, 32
2449, 6306, 32
2331, 5306, 32
1062, 4318, 32
2650, 3889, 32
5525, 6300, 32
1818, 2423, 32
2811, 5970, 32
1289, 6300, 32
133, 3055, 32
4650, 5736, 32
1127, 6148, 32
874, 4898, 32
1289, 2399, 32
154, 2603, 32
5306, 5352, 32
1634, 3757, 32
2958, 6166, 32
545, 5768, 32
2941, 4731, 32
3530, 4417, 32
133, 2664, 32
4860, 5250, 32
2069, 3757, 32
1764, 2664, 32
2650, 4726, 32
403, 3347, 32
1127, 6283, 32
2069, 2430, 32
500, 1127, 32
6019, 6166, 32
1602, 6306, 32
1127, 4240, 32
3272, 5736, 32
3918, 5970, 32
1602, 2438, 32
3805, 4726, 32
854, 3329, 32
2471, 5099, 32
403, 856, 32
2069, 2438, 32
2203, 3135, 32
3279, 6166, 32
1347, 4415, 32
4171, 4860, 32
1847, 5762, 32
2971, 5388, 32
859, 2959, 32
3008, 6148, 32
4289, 4454, 32
133, 2069, 32
3035, 3122, 31
1062, 4935, 31
2603, 5306, 31
4398, 6241, 31
5467, 5485, 31
2494, 5306, 31
1992, 5099, 31
3363, 4454, 31
5353, 5354, 31
1657, 5159, 31
1764, 2666, 31
5354, 5732, 31
1959, 2040, 31
2399, 4366, 31
2397, 5524, 31
4398, 6306, 31
403, 1805, 31
2746, 6166, 31
3066, 4481, 31
2557, 4441, 31
2650, 4860, 31
2941, 5401, 31
4454, 5485, 31
424, 1062, 31
3066, 6313, 31
154, 3757, 31
491, 4454, 31
824, 2548, 31
4661, 5164, 31
3989, 6241, 31
1582, 6066, 31
3989, 5616, 31
1127, 6313, 31
2971, 5516, 31
3994, 5046, 31
3495, 6066, 31
4454, 5978, 31
2422, 2731, 31
3691, 5467, 31
3868, 6306, 31
472, 5099, 31
403, 2499, 31
1045, 3949, 31
859, 5321, 31
2666, 3419, 31
5736, 5942, 31
3949, 4481, 31
1289, 5485, 31
133, 6148, 31
854, 1847, 31
3950, 6283, 31
859, 5705, 31
133, 5778, 31
5467, 5736, 31
2603, 3347, 31
2016, 2557, 31
491, 5736, 31
5308, 5846, 31
1299, 2726, 31
2218, 4155, 31
545, 5978, 31
116, 1077, 31
2603, 5164, 31
1127, 6066, 31
2544, 3428, 31
3985, 3986, 31
3008, 6313, 31
1634, 4261, 31
2096, 5899, 30
2664, 5388, 30
1127, 4898, 30
1677, 2354, 30
3188, 4563, 30
2603, 4661, 30
3233, 3544, 30
5485, 6306, 30
2726, 6141, 30
1165, 6300, 30
2548, 4441, 30
1319, 3550, 30
3231, 5467, 30
1602, 6313, 30
1165, 3868, 30
2693, 5306, 30
3868, 4289, 30
5121, 5705, 30
1847, 5034, 30
1188, 3950, 30
2557, 2894, 30
5849, 6291, 30
5013, 6306, 30
4438, 4759, 30
1127, 1188, 30
3066, 5295, 30
1299, 6283, 30
2799, 6084, 30
133, 4661, 30
5002, 5540, 30
5868, 6148, 30
4366, 5046, 30
1165, 1959, 30
2548, 6265, 30
875, 5306, 30
1299, 3363, 30
2399, 3015, 30
1165, 5485, 30
4860, 5046, 30
545, 3805, 30
1289, 5540, 30
2603, 6148, 30
1127, 5525, 30
875, 3712, 30
1490, 5306, 30
1634, 5121, 30
859, 4860, 30
955, 2664, 30
1847, 5525, 30
1634, 2052, 30
340, 2040, 30
5736, 5935, 30
1011, 4318, 30
2506, 2799, 30
508, 4155, 30
3950, 5716, 30
3428, 4860, 30
3750, 6313, 30
4860, 5716, 30
3691, 3950, 30
3188, 3406, 30
2959, 3625, 30
4650, 6066, 30
4240, 5467, 30
1347, 4220, 30
920, 1805, 30
2557, 5849, 30
2399, 3757, 30
2123, 2124, 30
2397, 3329, 30
3805, 3995, 30
2959, 4705, 30
1908, 3015, 30
2650, 5776, 30
970, 3188, 30
710, 5525, 30
955, 4898, 30
1381, 5002, 30
2664, 5868, 30
606, 5768, 30
1818, 2799, 30
2449, 3994, 30
3359, 4726, 30
2664, 4718, 30
2297, 2399, 30
1765, 2666, 29
1299, 4366, 29
3472, 5516, 29
859, 2430, 29
154, 5310, 29
824, 5667, 29
2397, 2602, 29
4898, 5768, 29
2959, 5716, 29
545, 3757, 29
2449, 5388, 29
1347, 2016, 29
854, 6216, 29
3805, 3950, 29
2650, 4839, 29
4661, 5762, 29
3868, 5467, 29
565, 1629, 29
191, 2592, 29
3329, 3363, 29
491, 2399, 29
2959, 3805, 29
854, 2397, 29
955, 5310, 29
1582, 6306, 29
4726, 5485, 29
4454, 6306, 29
875, 1587, 29
403, 831, 29
403, 6300, 29
4661, 5034, 29
284, 1467, 29
4441, 5306, 29
2016, 3931, 29
2878, 5516, 29
1289, 4860, 29
3329, 6283, 29
2664, 4024, 29
2031, 6306, 29
1127, 3055, 29
875, 2548, 29
6099, 6166, 29
5012, 5121, 29
274, 6241, 29
3495, 5485, 29
3995, 5716, 29
2548, 3994, 29
1211, 3750, 29
3440, 5574, 29
565, 1613, 29
3428, 4210, 29
3805, 3889, 29
3081, 6228, 29
323, 1992, 29
2650, 3994, 29
649, 1847, 29
133, 6313, 29
3495, 6300, 29
403, 5002, 29
1992, 2506, 29
859, 1634, 29
4087, 4090, 29
4650, 5306, 29
2003, 5228, 29
3134, 5164, 29
3994, 6066, 29
403, 595, 29
1599, 3081, 29
5516, 5874, 29
2664, 4366, 29
3302, 3829, 29
955, 5978, 29
672, 4171, 29
612, 2397, 29
133, 5736, 29
2399, 5467, 29
2273, 6306, 29
1587, 5736, 29
2016, 3323, 29
545, 2557, 29
748, 2397, 29
2558, 5321, 29
2499, 2603, 29
2449, 3805, 29
10, 2548, 29
403, 2016, 29
154, 1347, 29
5446, 5516, 29
771, 1347, 29
2016, 3927, 29
191, 1599, 29
1165, 2297, 29
3008, 4898, 29
3135, 5354, 29
5768, 6313, 29
5046, 5768, 29
859, 4395, 29
584, 1602, 29
859, 1449, 29
2449, 5306, 29
2096, 3066, 29
1127, 1381, 29
2592, 3081, 29
4898, 5868, 29
2430, 2664, 29
1787, 5736, 29
133, 2548, 29
1165, 3836, 28
731, 1649, 28
1467, 4427, 28
2971, 4978, 28
2842, 4894, 28
1004, 1602, 28
994, 6166, 28
3231, 4726, 28
4661, 6141, 28
2399, 3750, 28
1127, 2399, 28
2548, 3985, 28
2592, 4321, 28
533, 1265, 28
612, 748, 28
2658, 4894, 28
859, 4481, 28
522, 5768, 28
1289, 3836, 28
508, 4704, 28
859, 5310, 28
4726, 6066, 28
2557, 4417, 28
2650, 4653, 28
5736, 5760, 28
3136, 5732, 28
831, 5525, 28
2159, 4860, 28
491, 6306, 28
3956, 6316, 28
859, 3765, 28
3495, 3868, 28
3994, 6313, 28
3323, 4246, 28
1498, 3989, 28
1347, 6313, 28
3363, 4395, 28
1289, 5524, 28
5716, 5849, 28
5306, 6162, 28
867, 1127, 28
2159, 4171, 28
3805, 5849, 28
612, 2602, 28
3956, 3985, 28
2548, 4454, 28
5705, 6066, 28
533, 2449, 28
133, 1887, 28
2273, 4398, 28
4322, 4650, 28
419, 1551, 28
1892, 2096, 28
2653, 5306, 28
2159, 2544, 28
4707, 6166, 28
1992, 4045, 28
154, 1892, 28
748, 2602, 28
837, 1127, 28
1551, 3691, 28
1127, 3868, 28
1992, 6084, 28
472, 6084, 28
2723, 5707, 28
133, 2123, 28
859, 5931, 28
1265, 5768, 28
154, 1805, 28
4366, 5485, 28
2664, 3245, 28
5736, 6306, 28
1582, 4650, 28
875, 5716, 28
3918, 5306, 28
2650, 5849, 28
4454, 6300, 28
2159, 4210, 28
1084, 3550, 28
4860, 5467, 28
491, 874, 28
1602, 3959, 28
1582, 3363, 28
274, 4210, 28
1594, 4704, 28
1289, 3525, 28
3023, 6319, 28
3994, 4481, 28
403, 3008, 28
191, 6228, 28
5716, 5770, 28
2666, 4898, 28
1289, 2664, 28
1127, 4860, 28
1739, 1787, 28
595, 1467, 28
2557, 4860, 28
491, 5868, 28
2811, 4125, 28
2557, 3950, 28
3989, 6306, 28
767, 5736, 27
5121, 6140, 27
4839, 5849, 27
2016, 6148, 27
2218, 4704, 27
1805, 2971, 27
2666, 6148, 27
1469, 5736, 27
1805, 5736, 27
1385, 4246, 27
2399, 4978, 27
1805, 4599, 27
424, 1063, 27
3250, 5524, 27
3245, 5768, 27
595, 3495, 27
516, 5467, 27
3757, 5705, 27
4726, 6313, 27
2664, 4650, 27
1383, 5524, 27
875, 4441, 27
1887, 3134, 27
3066, 5110, 27
155, 2664, 27
1599, 4321, 27
3989, 4210, 27
2603, 3055, 27
5716, 5722, 27
247, 528, 27
278, 3532, 27
325, 5294, 27
1765, 2664, 27
3933, 5516, 27
4726, 6148, 27
5516, 5776, 27
172, 831, 27
5524, 6351, 27
2273, 5250, 27
6283, 6300, 27
1211, 1989, 27
3619, 5388, 27
1063, 3015, 27
3712, 5978, 27
1247, 1503, 27
4454, 5776, 27
2052, 5705, 27
2650, 4417, 27
921, 4599, 27
5942, 6313, 27
1876, 6313, 27
1992, 2422, 27
3994, 6306, 27
323, 3272, 27
5388, 6313, 27
1265, 4650, 27
1602, 5823, 27
4685, 6316, 27
1739, 2399, 27
859, 5942, 27
340, 2397, 27
4898, 5942, 27
16, 5795, 27
3212, 6166, 27
533, 2548, 27
4441, 5388, 27
2548, 3495, 27
3173, 5308, 27
2960, 6166, 27
1077, 2430, 27
859, 4024, 27
5354, 6160, 27
5412, 5768, 27
831, 5540, 27
595, 4366, 27
5310, 6148, 27
403, 3470, 27
4252, 5736, 27
2203, 5970, 27
2031, 5046, 27
2399, 4726, 27
2040, 3329, 27
191, 4321, 27
4411, 6166, 27
4395, 5716, 27
111, 5736, 27
3045, 4726, 27
154, 1289, 27
837, 5467, 27
4210, 4398, 27
859, 6227, 27
1992, 5736, 27
4860, 6066, 27
2471, 4045, 27
5620, 5736, 27
859, 1097, 27
672, 3428, 27
906, 5306, 27
2449, 5978, 27
2664, 2959, 27
2466, 5736, 27
5306, 5760, 27
3986, 5121, 27
4661, 5146, 27
4240, 6306, 27
2557, 3995, 27
3208, 6066, 27
522, 2650, 27
1892, 5295, 26
533, 5574, 26
1319, 1435, 26
1331, 2614, 26
2548, 4711, 26
4395, 5485, 26
2449, 5776, 26
4321, 6228, 26
2664, 6206, 26
4395, 6300, 26
5823, 6196, 26
1602, 5946, 26
4898, 5800, 26
3931, 4246, 26
1892, 5716, 26
3724, 5716, 26
1535, 5613, 26
859, 3023, 26
2397, 5716, 26
1992, 3245, 26
472, 2506, 26
2040, 4289, 26
2430, 4898, 26
4621, 5707, 26
824, 1347, 26
876, 3035, 26
2603, 2664, 26
1289, 2449, 26
1365, 3994, 26
229, 6166, 26
4441, 5776, 26
576, 3636, 26
2713, 5306, 26
2933, 6166, 26
649, 3347, 26
1369, 5999, 26
3272, 5099, 26
2971, 4441, 26
1127, 5485, 26
3712, 3750, 26
2894, 3302, 26
155, 3302, 26
649, 4366, 26
1385, 3931, 26
3495, 5540, 26
1347, 2141, 26
359, 1077, 26
874, 5736, 26
2959, 5353, 26
1739, 6148, 26
3986, 4591, 26
714, 3691, 26
4726, 5306, 26
1876, 2399, 26
4894, 6273, 26
1063, 1908, 26
133, 831, 26
4685, 6297, 26
1347, 4023, 26
3927, 4246, 26
2031, 2548, 26
1381, 3329, 26
1165, 4454, 26
545, 1805, 26
3836, 6306, 26
2664, 6434, 26
824, 2504, 26
133, 3347, 26
4839, 6291, 26
2653, 5732, 26
2693, 6166, 26
2548, 3757, 26
859, 3208, 26
4441, 5978, 26
403, 4441, 26
2399, 5121, 26
2203, 5732, 26
1202, 4786, 26
1805, 4454, 26
4261, 5705, 26
3868, 3950, 26
3359, 4800, 26
340, 4289, 26
2959, 3918, 26
5309, 6306, 26
3469, 5516, 26
4210, 5616, 26
2811, 4155, 26
3188, 5002, 26
5504, 6235, 26
2971, 3066, 26
2603, 5485, 26
4481, 6066, 26
1503, 2958, 26
1127, 2449, 26
1273, 5970, 26
1087, 2069, 26
197, 2449, 26
2297, 4898, 25
2504, 2658, 25
2045, 2046, 25
1634, 5388, 25
2603, 3950, 25
4155, 4707, 25
3724, 3805, 25
2548, 4591, 25
2397, 5002, 25
4366, 4563, 25
2397, 5525, 25
2031, 5467, 25
4726, 4898, 25
2123, 2603, 25
867, 6300, 25
4653, 5716, 25
859, 2544, 25
1175, 5525, 25
1331, 4978, 25
508, 2959, 25
133, 154, 25
2557, 5776, 25
274, 6306, 25
133, 5164, 25
859, 5760, 25
2040, 2397, 25
2959, 5358, 25
859, 867, 25
1347, 6306, 25
736, 1499, 25
854, 3055, 25
1127, 5736, 25
2297, 6066, 25
6162, 6166, 25
4441, 5768, 25
2881, 5306, 25
108, 528, 25
133, 5485, 25
403, 3868, 25
2650, 4395, 25
2031, 5306, 25
133, 3868, 25
403, 1087, 25
2653, 4088, 25
2422, 2799, 25
3994, 4898, 25
1582, 5121, 25
1602, 4366, 25
3363, 4289, 25
4045, 5561, 25
2016, 2650, 25
3836, 5467, 25
2558, 2664, 25
516, 6216, 25
403, 522, 25
2399, 3363, 25
920, 2958, 25
2650, 2959, 25
3495, 5046, 25
3712, 5736, 25
1803, 5736, 25
544, 3059, 25
1805, 6313, 25
3363, 5736, 25
4647, 5306, 25
2016, 4607, 25
4705, 6166, 25
831, 2603, 25
2557, 4155, 25
859, 6341, 25
3136, 4087, 25
1003, 5306, 25
154, 3208, 25
867, 5725, 25
1805, 2449, 25
2666, 5310, 25
154, 3495, 25
3208, 6148, 25
1602, 4441, 25
154, 2016, 25
1908, 2399, 25
3750, 5776, 25
522, 4441, 25
2811, 3135, 25
1087, 2603, 25
3319, 5290, 25
3757, 5716, 25
4395, 5524, 25
672, 2159, 25
148, 2557, 25
3532, 5412, 25
3406, 4366, 25
1062, 3015, 25
2824, 5716, 25
340, 4395, 25
516, 1127, 25
1011, 3015, 25
1004, 6316, 25
2016, 4599, 25
2958, 4155, 25
2123, 2449, 25
3495, 5002, 25
736, 5529, 25
1289, 6313, 25
4155, 5970, 25
2603, 3868, 25
1289, 3515, 25
970, 4366, 25
595, 1289, 25
3532, 5736, 25
1385, 3323, 25
3525, 4366, 25
3956, 4591, 25
133, 5046, 25
1045, 3889, 25
2557, 3724, 25
1347, 2399, 25
424, 5306, 25
3091, 3750, 25
522, 2557, 25
154, 3750, 25
545, 6306, 25
155, 5046, 24
2896, 4978, 24
3691, 6306, 24
2723, 4978, 24
4898, 5705, 24
859, 3986, 24
3625, 4704, 24
1127, 2031, 24
1892, 2650, 24
533, 5306, 24
2603, 6313, 24
831, 5762, 24
4188, 4589, 24
91, 1211, 24
595, 2603, 24
424, 1011, 24
154, 3066, 24
1727, 5308, 24
859, 5294, 24
3495, 5306, 24
3302, 4653, 24
2933, 2959, 24
3691, 6216, 24
2083, 6306, 24
920, 2971, 24
804, 2664, 24
3662, 4188, 24
824, 4772, 24
5295, 5899, 24
1847, 5146, 24
133, 2399, 24
116, 359, 24
1582, 5467, 24
1892, 2971, 24
4726, 5540, 24
486, 5306, 24
3918, 4023, 24
3950, 5736, 24
1805, 4441, 24
859, 4318, 24
3388, 4441, 24
1289, 2031, 24
133, 6300, 24
4318, 4898, 24
2614, 2896, 24
2397, 2557, 24
970, 6306, 24
403, 3134, 24
3950, 5540, 24
4088, 6160, 24
2297, 2664, 24
1892, 5306, 24
2218, 6160, 24
875, 2650, 24
1876, 2664, 24
649, 2040, 24
2613, 3662, 24
545, 2123, 24
133, 1347, 24
2557, 4395, 24
4726, 5736, 24
3035, 4454, 24
2399, 5574, 24
2522, 5306, 24
1602, 1773, 24
2603, 3134, 24
4289, 5002, 24
3594, 5516, 24
2397, 2548, 24
1097, 3705, 24
4441, 5516, 24
1892, 6148, 24
649, 5467, 24
6216, 6300, 24
2354, 2664, 24
3323, 3931, 24
3134, 3495, 24
1289, 1582, 24
859, 3530, 24
1188, 5002, 24
4415, 6166, 24
3406, 6306, 24
1551, 5034, 24
2723, 4621, 24
2557, 4653, 24
4454, 5800, 24
2558, 6066, 24
1892, 2557, 24
1289, 3134, 24
2399, 2603, 24
1805, 5046, 24
4325, 4650, 24
3984, 4754, 24
3035, 4438, 24
522, 1602, 24
3035, 3805, 24
3296, 6066, 24
148, 2650, 24
859, 4839, 24
2548, 6140, 24
5516, 6306, 24
1084, 1435, 24
545, 5310, 24
155, 5516, 24
5535, 6306, 24
2548, 5768, 24
859, 4252, 24
714, 854, 24
2430, 5736, 24
824, 5306, 24
2069, 5516, 24
2544, 6269, 24
154, 4366, 24
133, 595, 24
1273, 3625, 24
522, 5388, 24
3757, 6140, 24
154, 5868, 24
4454, 5467, 24
2613, 4188, 24
148, 3805, 24
2658, 4772, 24
108, 859, 24
154, 1876, 24
3055, 3329, 24
1498, 5616, 24
3750, 5306, 24
4563, 6306, 24
491, 545, 24
3035, 3757, 24
1469, 5099, 24
2438, 2548, 24
5306, 5388, 24
3994, 5768, 24
4366, 5762, 24
5306, 5817, 24
854, 4800, 24
4759, 6265, 24
1347, 5901, 24
3360, 3363, 24
2218, 4087, 24
3805, 4417, 24
337, 4711, 24
5467, 6141, 23
2896, 3388, 23
3805, 4441, 23
1634, 3035, 23
1602, 2031, 23
2476, 3066, 23
500, 5525, 23
133, 1602, 23
247, 1503, 23
339, 4704, 23
419, 3691, 23
2650, 3724, 23
1484, 4388, 23
2471, 2506, 23
533, 1602, 23
854, 4959, 23
1045, 3994, 23
2040, 3363, 23
3495, 6148, 23
3231, 3359, 23
1289, 1602, 23
4398, 6269, 23
3691, 4661, 23
3363, 5716, 23
155, 3100, 23
2971, 5375, 23
3035, 4711, 23
5931, 6066, 23
1289, 3994, 23
859, 4762, 23
1045, 3066, 23
1594, 3135, 23
2613, 4589, 23
3544, 5716, 23
1265, 1582, 23
172, 5467, 23
1077, 4685, 23
533, 2795, 23
4240, 5525, 23
361, 2016, 23
4860, 6313, 23
5776, 5978, 23
2557, 5722, 23
5736, 6432, 23
2476, 5899, 23
2557, 2824, 23
2971, 5776, 23
533, 3440, 23
5467, 6216, 23
3594, 4650, 23
1165, 4366, 23
2577, 4366, 23
5497, 5498, 23
2399, 3008, 23
1571, 6316, 23
16, 859, 23
670, 672, 23
516, 854, 23
83, 5516, 23
4621, 4978, 23
5046, 5121, 23
522, 533, 23
2430, 3757, 23
3691, 4959, 23
649, 3134, 23
2544, 6066, 23
339, 2959, 23
486, 2959, 23
2959, 5736, 23
2614, 4621, 23
2016, 2971, 23
3691, 4726, 23
666, 4454, 23
2664, 3495, 23
4607, 5656, 23
4366, 5146, 23
4045, 5935, 23
1818, 2471, 23
859, 5013, 23
1127, 3836, 23
1165, 5467, 23
3836, 4366, 23
533, 6038, 23
5388, 5776, 23
2842, 6306, 23
1289, 1383, 23
1289, 3868, 23
3388, 4621, 23
2449, 4860, 23
2449, 5099, 23
472, 1818, 23
4726, 5778, 23
1211, 3091, 23
1087, 3986, 23
4240, 4366, 23
274, 1498, 23
1958, 5306, 23
2896, 5707, 23
1365, 4314, 23
1265, 3530, 23
2237, 2238, 23
2548, 5945, 23
859, 6140, 23
3495, 5736, 23
1365, 1892, 23
1484, 6038, 23
4228, 4454, 23
1718, 6166, 23
859, 1385, 23
2096, 5295, 23
859, 3440, 23
4860, 6269, 23
2958, 3135, 23
4839, 5118, 23
1499, 5529, 23
650, 5306, 23
2959, 3212, 23
1077, 5946, 23
154, 4978, 23
824, 6230, 23
491, 3188, 23
5868, 6066, 23
2031, 4366, 23
3245, 4898, 23
3470, 3495, 23
2031, 6066, 23
522, 2548, 23
837, 4726, 23
5732, 5970, 23
1165, 4726, 23
3950, 6148, 23
4650, 6148, 23
1989, 3091, 23
5121, 6313, 23
3662, 4589, 23
1289, 1347, 23
2203, 4707, 23
2614, 2723, 23
1582, 2031, 23
500, 3055, 23
1657, 5716, 23
2449, 4726, 23
4650, 4898, 23
3889, 5046, 23
5118, 5306, 23
3986, 4898, 23
767, 859, 23
2666, 5736, 23
2650, 5722, 23
528, 1503, 23
4454, 5306, 23
4155, 5358, 23
5768, 6306, 23
491, 4366, 23
340, 3188, 23
2557, 3544, 23
1045, 1892, 23
670, 5250, 23
1265, 5516, 23
1602, 3985, 23
3329, 5525, 22
154, 3008, 22
4087, 5353, 22
2040, 3045, 22
824, 1602, 22
3347, 4661, 22
3805, 4759, 22
1602, 5467, 22
3233, 3296, 22
2959, 3279, 22
5716, 5768, 22
853, 2046, 22
403, 3836, 22
3530, 5736, 22
5306, 6121, 22
3347, 6216, 22
2544, 4477, 22
3989, 6269, 22
522, 5776, 22
2016, 4438, 22
2449, 5467, 22
1805, 3984, 22
449, 1602, 22
1582, 4726, 22
1569, 2878, 22
2664, 5467, 22
2557, 5768, 22
528, 859, 22
3889, 5899, 22
2824, 3805, 22
2689, 4281, 22
2430, 6066, 22
1805, 5306, 22
853, 2045, 22
2045, 4682, 22
859, 6056, 22
3302, 5516, 22
505, 5516, 22
2422, 3272, 22
1385, 3927, 22
2958, 4704, 22
133, 1087, 22
1265, 5046, 22
1265, 1409, 22
2811, 3651, 22
3066, 5716, 22
228, 2557, 22
1402, 5705, 22
403, 5540, 22
2276, 2544, 22
